identifier;name;familyName;givenName;country;group;gender;memberships;born_place;born_day;born_month;born_year;disability;relatives;educated_at;highest_degree;occupation
197451;viola von cramon-taubadel;von Cramon-Taubadel;Viola;DE;Verts/ALE;FEMALE;D-UA,AFET,D-RS,D-RU,DEPA,CONT,ITRE,CULT,D-JP,D-CN;Halle/Westfalen;23;3;1970;;;FernUniversität in Hagen;university;politician
197469;assita kanko;Kanko;Assita;BE;ECR;FEMALE;LIBE,DROI,D-US,AFET,SEDE;Godyr;14;7;1980;;;University Joseph Ki-Zerbo,Solvay Brussels School of Economics and Management;;politician
96810;carlo fidanza;Fidanza;Carlo;IT;ECR;MALE;TRAN,D-RS,DCAM,DLAT,AFET,IMCO,D-BR,DMER;San Benedetto del Tronto;21;9;1976;;;;university;consultant,official,politician
197558;asger christensen;Christensen;Asger;DK;Renew;MALE;PECH,AGRI,ENVI,D-IL;Denmark;8;1;1958;;;;;politician,farmer
197770;martin hojsík;Hojsík;Martin;SK;Renew;MALE;ENVI,FEMM,DASE,DEPA,BUDG,ITRE,LIBE,D-UA;Bratislava;27;1;1977;;;Comenius University;;politician
125042;javi lópez;López;Javi;ES;S&D;MALE;DLAT,ENVI,SEDE,D-MX,AFET,DPAP;Madrid;11;11;1985;;;;university;teacher,politician,manager
197526;martin hlaváček;Hlaváček;Martin;CZ;Renew;MALE;FISC,AGRI,D-TR,ECON,PECH,D-US;Prague;14;1;1980;;;Czech University of Life Sciences Prague;;politician,researcher,manager
197490;magdalena adamowicz;Adamowicz;Magdalena;PL;PPE;FEMALE;D-ZA,TRAN,LIBE,JURI,DACP,DAFR;Słupsk;10;4;1973;;;Faculty of Law and Administration, University of Gdańsk;phd;teacher,politician
249603;martine kemp;Kemp;Martine;LU;PPE;FEMALE;INTA,FISC,DAND,DLAT,ECON,ENVI,D-MX;Luxembourg;8;7;1994;;;École privée Fieldgen,University of Vienna,Technical University of Darmstadt;university;politician,engineer
23868;monika beňová;Beňová;Monika;SK;NI;FEMALE;CONT;Bratislava;15;8;1968;;;Faculty of Political Science and International Relations, Matej Bel University;university;politician,manager
124710;michaela šojdrová;Šojdrová;Michaela;CZ;PPE;FEMALE;CULT,DSCA,DEPA,AGRI,D-TR;Zlín;28;10;1963;;Eva Nováková;Mendel University in Brno;university;teacher,politician
197692;stelios kympouropoulos;Kympouropoulos;Stelios;GR;PPE;MALE;EMPL,PETI,SANT,DMAS,DMED,ENVI,REGI,DROI,D-IN;Athens;9;7;1985;True;;National and Kapodistrian University of Athens;;politician,doctor
247737;ana collado jiménez;Collado Jiménez;Ana;ES;PPE;FEMALE;AFCO,D-BR,DLAT,BUDG;ÁVILA;8;2;1984;;;;phd;consultant,teacher,politician,manager
96998;evelyn regner;Regner;Evelyn;AT;S&D;FEMALE;DSAS,ECON,FEMM,D-BR,DLAT,EMPL,FISC,D-MX;Wien;24;1;1966;;;University of Salzburg;university;politician,manager
197518;krzysztof jurgiel;Jurgiel;Krzysztof;PL;ECR;MALE;AGRI,D-TR,REGI,D-IQ;Ogrodniki;18;11;1953;;;Warsaw University of Technology;;politician,surveyor
198063;márton gyöngyösi;Gyöngyösi;Márton;HU;NI;MALE;AFET,DACP,DAFR,INTA,DROI,D-US;Kecskemét;8;6;1977;;;Liceul Teoretic „Tamási Áron”,Trinity College Dublin;university;consultant,politician,researcher
96933;milan zver;ZVER;Milan;SI;PPE;MALE;DSAS,CULT,AFET,DCAM,DLAT;Ljubljana;25;5;1962;;;University of Ljubljana,University of Graz;;politician,researcher
124887;karol karski;Karski;Karol;PL;ECR;MALE;DACP,DPAC,AFET,DROI,SANT,ENVI,D-UA,DEPA;Warszawa;13;5;1966;;;Faculty of Law and Administration, University of Warsaw;phd;politician
28226;christian ehler;Ehler;Christian;DE;PPE;MALE;ITRE,D-US,CULT,D-UK,D-IL,DMED;München;17;8;1963;;;Humboldt University of Berlin;phd;politician,manager
28615;roberts zīle;Zīle;Roberts;LV;ECR;MALE;ECON,TRAN,FISC,D-CN,BUDG,D-MX,D-UK,D-JP,DLAT;Rīga;20;6;1958;;;Latvia University of Life Sciences and Technologies,University of Latvia;phd;politician,researcher
197722;nacho sánchez amor;Sánchez Amor;Nacho;ES;S&D;MALE;AFET,DROI,D-TR,DEPA,JURI,D-UK,DSCA,DLAT;Cáceres;15;5;1960;;;Complutense University of Madrid;university;official,politician,lawyer,manager
198490;emmanouil fragkos;FRAGKOS;Emmanouil;GR;ECR;MALE;DCAR,INTA,ENVI,PETI,AGRI,SANT,D-CN;Chios;27;6;1993;;;;;
197608;gianantonio da re;Da Re;Gianantonio;IT;ID;MALE;CULT,D-RU,ENVI,DEPA;Cappella Maggiore;6;9;1953;;;;;politician
197412;niclas herbst;Herbst;Niclas;DE;PPE;MALE;BUDG,PECH,DACP,DAFR,CONT,D-IL,D-IR;Ratzeburg;28;2;1973;;;University of Kiel;university;consultant,politician,manager
197421;isabel wiseler-lima;Wiseler-Lima;Isabel;LU;PPE;FEMALE;AFET,DROI,D-TR,ITRE,LIBE,D-CN;Odivelas-Loures;29;12;1961;;;;university;teacher
30482;younous omarjee;Omarjee;Younous;FR;The Left;MALE;REGI,CONT,D-RU,BUDG,DARP,D-US;Saint-Denis (Réunion);30;9;1969;;;public international law;university;official,politician
197418;monica semedo;Semedo;Monica;LU;Renew;FEMALE;EMPL,CULT,DACP,DAFR,ECON,FISC;Grevenmacher;15;6;1984;True;;Trier University;;singer,researcher,politician,media
135511;valérie hayer;Hayer;Valérie;FR;Renew;FEMALE;DASE,BUDG,ITRE,D-CL,DLAT,DACP,DPAC;Château-Gontier;6;4;1986;;;;;politician
202036;sunčana glavak;Glavak;Sunčana;HR;PPE;FEMALE;AFET,DSEE,ENVI,D-US;Čakovec;9;12;1968;;;University of Zagreb;phd;politician
197544;elżbieta rafalska;Rafalska;Elżbieta;PL;ECR;FEMALE;EMPL,D-BR,DMER,DLAT,CONT,PECH,D-MD,DEPA;Wschowa;22;6;1955;;;University of Szczecin;;politician
197506;caroline roose;Roose;Caroline;FR;Verts/ALE;FEMALE;REGI,PECH,DACP,DCAB,DEVE,D-UK;Oostende;10;11;1968;;;;;politician
197618;elisabetta gualmini;Gualmini;Elisabetta;IT;S&D;FEMALE;EMPL,D-RU,BUDG,ECON,D-ZA;Modena;17;5;1968;;;University of Florence,University of Bologna;phd;politician,media,researcher,manager
38595;rovana plumb;Plumb;Rovana;RO;S&D;FEMALE;TRAN,D-CN,ENVI,REGI;Bucureşti;22;6;1960;;;Bucharest University of Economic Studies,Politehnica University of Bucharest;phd;politician,manager,engineer
96750;françois alfonsi;Alfonsi;François;FR;Verts/ALE;MALE;AFET,REGI,D-UK,DMED,DACP,DPAC,AFCO,DMAS;Ajaccio;14;9;1953;;;;;politician,teacher,french environment and energy management agency,engineer
243912;maria veronica rossi;Rossi;Maria Veronica;IT;NI;FEMALE;;Ferentino;22;9;1988;;;;secondary;politician,manager
128483;markus buchheit;Buchheit;Markus;DE;NI;MALE;;Zweibrücken;11;8;1983;;;;;politician,lawyer
197481;maximilian krah;Krah;Maximilian;DE;NI;MALE;;Dresden;28;1;1977;;;TU Dresden;phd;politician,lawyer,manager
96648;philippe lamberts;Lamberts;Philippe;BE;Verts/ALE;MALE;ECON;Bruxelles;14;3;1963;;;Université catholique de Louvain;;politician
39725;iuliu winkler;Winkler;Iuliu;RO;PPE;MALE;INTA,D-CN,CULT,DANZ;Hunedoara;14;3;1964;;;Politehnica University of Timișoara;phd;politician,manager,engineer
96852;cornelia ernst;Ernst;Cornelia;DE;The Left;FEMALE;D-IR,LIBE,ITRE,D-UA;Bad Saarow;30;11;1956;;;;;politician
124586;balázs hidvéghi;Hidvéghi;Balázs;HU;NI;MALE;AFET,D-UK,LIBE,D-CN,DASE;Budapest;28;11;1970;;;Eötvös Loránd University,Petőfi Sándor Gimnázium;;politician
197549;markéta gregorová;Gregorová;Markéta;CZ;Verts/ALE;FEMALE;DEPA,INTA,SEDE,DSCA,AFET,AFCO;Most;14;1;1993;;;Masaryk University;university;politician
251324;krzysztof brejza;Brejza;Krzysztof;PL;PPE;MALE;AFET,SEDE,LIBE;Bydgoszcz;16;5;1983;;Ryszard Brejza;Q65167632,University of Warsaw;phd;politician,lawyer
124738;gilles lebreton;Lebreton;Gilles;FR;ID;MALE;AGRI,JURI,DMAG,DMED,AFCO;Brest;11;10;1958;;;Panthéon-Assas University,Paris-Sorbonne University - Paris IV;phd;official,teacher,politician,lawyer
107212;andrey novakov;Novakov;Andrey;BG;PPE;MALE;BUDG,REGI,D-AL,CONT,TRAN,D-IL;PAZARDZHIK;7;7;1988;;;"South-West University ""Neofit Rilski""";;politician
124929;ivan štefanec;Štefanec;Ivan;SK;PPE;MALE;IMCO,D-JP,ITRE,DROI,D-UA,DEPA,DACP,DAFR;Považská Bystrica;30;9;1961;;;Rochester Institute of Technology,Comenius University;phd;engineer,researcher,politician,official,manager
185341;željana zovko;Zovko;Željana;HR;PPE;FEMALE;AFET,DSEE,CULT,SEDE,D-US,DLAT;Mostar;25;3;1970;;;University of North London;university;official,politician,media,manager
197525;ewa kopacz;Kopacz;Ewa;PL;PPE;FEMALE;ENVI,DCAM,DLAT,DEVE,FEMM,D-CN;Skaryszew;3;12;1956;;;II Liceum Ogólnokształcące im. Marii Konopnickiej w Radomiu,Medical University of Lublin;;politician,doctor,pediatrician
250572;patricia caro maya;Caro Maya;Patricia;ES;The Left;FEMALE;ITRE,D-UK,LIBE;Arles;1;1;1982;;;;;politician
197517;adam jarubas;Jarubas;Adam;PL;PPE;MALE;SANT,ENVI,D-JP,ITRE,DSCA,DEPA;Busko-Zdroj;17;12;1974;;;Jan Kochanowski University,Q9296668;;politician
34578;robert hajšel;Hajšel;Robert;SK;S&D;MALE;ITRE,DSCA,DEPA,AFET,ENVI,D-ME;Banská Štiavnica;28;3;1967;;;;;politician,media,manager
124799;alessandra moretti;Moretti;Alessandra;IT;S&D;FEMALE;D-RS,AFET,ENVI,SANT,FEMM,DCAS;Vicenza;24;6;1973;;;University of Urbino;;politician
28400;francisco josé millán mon;Millán Mon;Francisco José;ES;PPE;MALE;PECH,AFET,D-UK,DCAS,D-CN;Pontevedra;8;3;1955;;;;university;official,politician,teacher,manager
101585;niels fuglsang;Fuglsang;Niels;DK;S&D;MALE;DARP,ITRE,D-CN,ECON,FISC,D-TR;Kobenhavn;29;6;1985;;;University of Copenhagen;phd;researcher,politician,teacher,consultant,official,manager
256134;ansis pūpols;Pūpols;Ansis;LV;ECR;MALE;;Riga;24;3;1975;;;;;politician
28429;alessandra mussolini;Mussolini;Alessandra;IT;PPE;FEMALE;INTA,DPAP,LIBE,DMAS;Roma;30;12;1962;;Romano Mussolini,Anna Maria Villani Scicolone,Sophia Loren,Vittorio Mussolini,Anna Maria Mussolini,Edda Mussolini,Bruno Mussolini;American Overseas School of Rome,Sapienza University of Rome;university;actor,politician,model,musician
124784;dan nica;Nica;Dan;RO;S&D;MALE;DPAC,D-JP,DACP,ITRE,D-US,ENVI,IMCO,D-UK;Panciu;2;7;1960;;;Gheorghe Asachi Technical University of Iași;phd;researcher,politician,official,manager,engineer
190518;jörg meuthen;Meuthen;Jörg;DE;NI;MALE;EMPL;Essen;29;6;1961;;;Johannes Gutenberg University Mainz,University of Cologne;phd;official,politician,teacher,researcher
96772;peter jahr;Jahr;Peter;DE;PPE;MALE;REGI,PETI,D-RU,AGRI,D-UA,DEPA;Burgstädt;24;4;1959;;;Leipzig University;;politician
197520;izabela-helena kloc;Kloc;Izabela-Helena;PL;ECR;FEMALE;ITRE,DACP,DAFR,REGI,DASE;Mikołów;8;5;1963;;;;;
124822;dietmar köster;Köster;Dietmar;DE;S&D;MALE;AFET,DROI,D-IR,D-US,LIBE,D-IL;Schwerte;6;1;1957;;;Ruhr University Bochum;phd;researcher,politician,teacher,official,manager
5392;lara wolters;Wolters;Lara;NL;S&D;FEMALE;JURI,CONT,D-CN,IMCO,D-US;Amsterdam;12;4;1986;;;Institut d'études politiques de Strasbourg,College of Europe,University College London;;politician
112748;biljana borzan;Borzan;Biljana;HR;S&D;FEMALE;IMCO,DSAS,ENVI,D-MK;Osijek;29;11;1971;;;School of Medicine, University of Zagreb;phd;politician,doctor,official
197576;sylvie brunet;Brunet;Sylvie;FR;Renew;FEMALE;EMPL,DPAL,DMED,FEMM,DCAM,DLAT;Versailles;12;3;1959;;;;phd;researcher,politician,lawyer,consultant,official,manager
197404;jessica polfjärd;Polfjärd;Jessica;SE;PPE;FEMALE;D-MX,ENVI,DLAT,ECON,EMPL,DEEA;Västerås;27;5;1971;;;;;politician
4246;othmar karas;Karas;Othmar;AT;PPE;MALE;FISC,ECON,ITRE,AFCO,DPAL,D-US,DASE,DMED,DACP,DCAB;Ybbs an der Donau;24;12;1957;;;University of St. Gallen,University of Vienna;phd;politician,lawyer,manager
197691;mathilde androuët;Androuët;Mathilde;FR;ID;FEMALE;ENVI,DASE;Rueil Malmaison;3;7;1984;;;Sciences Po Aix-en-Provence;;politician
28372;ryszard czarnecki;Czarnecki;Ryszard;PL;ECR;MALE;D-RU,PETI,DEVE,CONT,DROI,DARP,DCAS,DACP,DAFR;Londyn (GB);25;1;1963;;;University of Wrocław;university;politician,media
197416;giorgos georgiou;Georgiou;Giorgos;CY;The Left;MALE;AFET,D-TR,ITRE,AGRI,D-RU,DCAS;Nicosia;9;4;1963;;;National and Kapodistrian University of Athens;university;teacher,politician,researcher
124833;laura ferrara;Ferrara;Laura;IT;NI;FEMALE;LIBE,DACP,DAFR,ENVI,DANZ;Napoli;11;9;1983;;;University of Calabria;phd;official,politician,lawyer
197777;leopoldo lópez gil;López Gil;Leopoldo;ES;PPE;MALE;D-CL,AFET,DROI,DLAT,LIBE,PETI,D-BR,DCAM,DMER,DACP,DPAC;Caracas;20;10;1944;;Lilian Tintori;Columbia University;;activist,politician,media,businessperson
124891;zdzisław krasnodębski;Krasnodębski;Zdzisław;PL;ECR;MALE;ITRE,AFCO,DEEA,AFET,SEDE,D-CN,DSAS,D-ZA;Choszczno;11;4;1953;;;Faculty of Philosophy and Sociology, University of Warsaw,Ruhr University Bochum;phd;politician,teacher,researcher,manager
197690;andré rougé;Rougé;André;FR;ID;MALE;REGI,D-BR,DMER;Paris;23;12;1961;;;;;politician
197441;predrag fred matić;Matić;Predrag Fred;HR;S&D;MALE;PECH,CULT,DARP,FEMM,D-ME;Pozega;2;6;1962;;;;;
197619;sabrina pignedoli;Pignedoli;Sabrina;IT;NI;FEMALE;JURI,DCAM,DLAT,CONT,REGI;Castelnovo ne' Monti;24;10;1983;;;University of Modena and Reggio Emilia;phd;politician,media
124691;costas mavrides;Mavrides;Costas;CY;S&D;MALE;ECON,D-TR,DMED,INTA,SEDE,D-IL;Kato Dhikomo;27;5;1962;;;;phd;official
124884;kosma złotowski;Złotowski;Kosma;PL;ECR;MALE;DSCA,TRAN,PETI,DEPA,IMCO,JURI,DANZ,DACP,DAFR;Bydgoszcz;14;1;1964;;;University of Warsaw;university;official,politician,media,manager
125104;romana tomc;Tomc;Romana;SI;PPE;FEMALE;EMPL,DEEA,IMCO,LIBE,DCAS;Ljubljana;2;11;1965;;;University of Ljubljana;;politician,researcher
96837;petra kammerevert;Kammerevert;Petra;DE;S&D;FEMALE;D-ME,CULT,IMCO,D-AL;Duisburg;1;6;1966;;;University of Duisburg-Essen;university;official,politician,manager
28141;lívia járóka;Járóka;Lívia;HU;NI;FEMALE;FEMM,D-ZA,EMPL,DKOR;Tata;6;10;1974;;;University of Sopron,Central European University,University College London;;politician
28353;anna fotyga;Fotyga;Anna;PL;ECR;FEMALE;AFET,SEDE,D-UK,DSCA,DEPA,DNAT;Lębork;12;1;1957;;;University of Gdańsk,Defenders of Westerplatte High School in Gdańsk;university;official,politician,trade unionist,manager
197573;kira marie peter-hansen;Peter-Hansen;Kira Marie;DK;Verts/ALE;FEMALE;FISC,ECON,EMPL,DEEA,D-IN,ITRE,FEMM,D-ZA;Frederiksberg C;23;2;1998;;;University of Copenhagen;;politician
197801;franco roberti;Roberti;Franco;IT;S&D;MALE;JURI,DMAS,DMED,LIBE,D-IR;Napoli;16;11;1947;;;University of Naples Federico II;;official,politician,lawyer
197802;ville niinistö;Niinistö;Ville;FI;Verts/ALE;MALE;ENVI,ITRE,DASE,ECON,D-RU;Turku;30;7;1976;;Kari Niinistö,Sauli Niinistö;University of Turku;university;politician,researcher
124835;rosa d'amato;D'Amato;Rosa;IT;Verts/ALE;FEMALE;REGI,PECH,DPAL,DMED,EMPL;Taranto;30;3;1969;;;University of Florence;university;politician,teacher
124747;pedro silva pereira;Silva Pereira;Pedro;PT;S&D;MALE;ECON,AFCO,D-UK,D-JP,INTA,DLAT,DACP,DCAB;Lisbon;15;8;1962;;;University of Lisbon;university;politician,teacher,lawyer
197719;cristina maestre martín de almagro;Maestre Martín De Almagro;Cristina;ES;S&D;FEMALE;REGI,PETI,D-CN,INTA,AGRI;Ciudad Real;27;7;1975;;;;university;
197810;nils ušakovs;Ušakovs;Nils;LV;S&D;MALE;BUDG,D-US,DEPA,LIBE,DSCA;RIGA;8;6;1976;;;University of Southern Denmark,University of Latvia;university;politician
197846;ivo hristov;Hristov;Ivo;BG;S&D;MALE;ITRE,DCAS,AGRI,PECH,D-UK,D-US;Istanbul;8;10;1970;;;Sofia University;;politician,media,translator
236051;eric minardi;Minardi;Eric;FR;ID;MALE;REGI,D-CA,BUDG;Toulon;18;3;1956;;;;;
124836;maria noichl;Noichl;Maria;DE;S&D;FEMALE;AGRI,FEMM,DMED,DACP,DAFR,DEVE,DROI,D-ZA;Rosenheim;9;1;1967;;;;university;politician,teacher
238674;theresa bielowski;Bielowski;Theresa;AT;S&D;FEMALE;D-AL,LIBE,AGRI,DROI,DSEE,DMAS;Schwaz (In Tirol);15;6;1984;;;University of Innsbruck;;politician
197545;bogdan rzońca;Rzońca;Bogdan;PL;ECR;MALE;BUDG,DSEE,ECON,D-MK;Zarzecze;1;2;1961;;;Pedagogical University of Kraków;;politician
197563;mauri pekkarinen;Pekkarinen;Mauri;FI;Renew;MALE;ITRE,D-JP,BUDG,REGI,DEEA,DCAS;Kinnula;6;10;1947;;;University of Jyväskylä;university;politician,researcher,manager
96922;izaskun bilbao barandica;Bilbao Barandica;Izaskun;ES;Renew;FEMALE;DAND,TRAN,PECH,DLAT,ITRE,D-US;Bermeo;27;3;1961;;;University of Deusto,University of the Basque Country;university;politician,lawyer
197482;joachim kuhs;Kuhs;Joachim;DE;NI;MALE;;Schonach;25;6;1956;;;;;politician,lawyer
124766;petras auštrevičius;Auštrevičius;Petras;LT;Renew;MALE;D-AF,AFET,SEDE,D-UA,DEPA,DNAT,DEVE,DROI,D-BY;Vilnius;16;5;1963;;;Hoover Institution,Vilnius University,Lithuanian Academy of Sciences;phd;researcher,teacher,politician,official,manager
197507;włodzimierz cimoszewicz;Cimoszewicz;Włodzimierz;PL;S&D;MALE;AFET,AFCO,DCAS,D-US;Warszawa;13;9;1950;;;Columbia University,Faculty of Law and Administration, University of Warsaw,XIX Liceum Ogólnokształcące im. Powstańców Warszawy w Warszawie;phd;teacher,politician,lawyer,official,farmer
214839;emma wiesner;Wiesner;Emma;SE;Renew;FEMALE;ENVI,PECH,DEEA,ITRE,AGRI,D-CN;Västerås;11;11;1992;;;Uppsala University;university;politician,manager
239972;erik poulsen;Poulsen;Erik;DK;Renew;MALE;ENVI,DACP,DAFR,ECON,SANT,D-JP;Holstebro;16;6;1967;;;Danish School of Journalism;;politician
197463;olivier chastel;Chastel;Olivier;BE;Renew;MALE;BUDG,CONT,DMAG,ECON,LIBE,FISC,DMED;Liège;22;11;1964;;;Free University of Brussels;university;politician,doctor,manager
197769;michal wiezik;Wiezik;Michal;SK;Renew;MALE;ENVI,PETI,CONT;Martin;14;6;1979;;;Technical University in Zvolen;;politician,researcher
197764;miroslav radačovský;Radačovský;Miroslav;SK;NI;MALE;IMCO,D-RU,DEPA,AFET,D-MD;Lutina;24;9;1953;;;Faculty of Law, Pavel Jozef Šafárik University in Košice;university;politician,teacher,lawyer
204421;jean-lin lacapelle;Lacapelle;Jean-Lin;FR;ID;MALE;AFET,IMCO,SEDE,D-RS,DACP,DCAB,INTA,D-RU,D-IR;Lyon;17;4;1967;;;;;official,politician
124936;maria arena;Arena;Maria;BE;S&D;FEMALE;AFET,ENVI,DROI,DPAP,DACP,DAFR;Mons;17;12;1966;;;;;researcher
197542;janina ochojska;Ochojska;Janina;PL;PPE;FEMALE;DEVE,DROI,D-BY,DEPA,DACP,DAFR,LIBE,DMAG,DMED;Gdánsk;12;3;1955;True;;Nicolaus Copernicus University in Toruń;university;politician,astronomer,activist
124696;andrus ansip;Ansip;Andrus;EE;Renew;MALE;IMCO,DPAP,ITRE,D-IL,DMED;Tartu;1;10;1956;;;York University,Estonian University of Life Sciences,University of Tartu;university;researcher,politician,entrepreneur,businessperson,engineer
239973;bergur løkke rasmussen;Rasmussen;Bergur Løkke;DK;Renew;MALE;TRAN,D-CN,REGI,LIBE,D-IR;Gribskov;4;3;1990;;Lars Løkke Rasmussen,Sólrun Løkke Rasmussen;Copenhagen Business School;;politician
124701;luděk niedermayer;Niedermayer;Luděk;CZ;PPE;MALE;ECON,FISC,D-US,ITRE,TRAN,D-BY,DKOR;Brno;13;3;1966;;;Masaryk University;university;researcher,politician,official,bank officer,manager
96808;pablo arias echeverría;Arias Echeverría;Pablo;ES;PPE;MALE;IMCO,D-US,TRAN,DAND,DLAT;Madrid;30;6;1970;;;;;politician
197455;cindy franssen;Franssen;Cindy;BE;PPE;FEMALE;D-IN,EMPL,SANT,ENVI,FEMM,D-CA;Oudenaarde;30;1;1976;;;Ghent University;university;politician
251859;guy lavocat;Lavocat;Guy;FR;Renew;MALE;FEMM,DMER,DLAT,JURI,D-MX;Pondichery;14;2;1963;;;;university;consultant,official,politician,manager
208722;sara matthieu;Matthieu;Sara;BE;Verts/ALE;FEMALE;INTA,EMPL,DSAS,ENVI,D-UA,D-IN;Aalst;21;5;1981;;;;;
197551;stéphane bijoux;Bijoux;Stéphane;FR;Renew;MALE;DCAR,DEVE,REGI,DACP,DPAC;Saint-Denis (Reunion);8;10;1970;;;Bordeaux Montaigne University;;politician,media
97058;guy verhofstadt;Verhofstadt;Guy;BE;Renew;MALE;AFCO,D-US,D-IL,DMED;Dendermonde;11;4;1953;;;Ghent University;university;politician
96934;sandra kalniete;Kalniete;Sandra;LV;PPE;FEMALE;AFET,D-UA,DEPA,INTA,DEEA,DNAT;Togur;22;12;1952;;;Art Academy of Latvia;;official,politician
234344;max orville;Orville;Max;FR;Renew;MALE;DAFR,DACP,EMPL,AFCO,ENVI,DPAP;;19;6;1962;;Xavier Orville;;university;politician,teacher,lawyer
197574;damien carême;Carême;Damien;FR;Verts/ALE;MALE;LIBE,D-ZA,ECON,ITRE,FISC;Joeuf;16;11;1960;;;;;politician
96829;ádám kósa;Kósa;Ádám;HU;NI;MALE;EMPL,D-JP,DEVE,DPAP;Budapest;1;7;1975;True;;Semmelweis University,Pázmány Péter Catholic University;university;politician,lawyer
23712;jan zahradil;Zahradil;Jan;CZ;ECR;MALE;INTA,D-UK,DASE,DEVE;Praha;20;3;1963;;;University of Chemistry and Technology;university;official,politician,researcher
28347;javier moreno sánchez;Moreno Sánchez;Javier;ES;S&D;MALE;D-CA,LIBE,INTA,DCAS,DLAT;Ginebra (Suiza);12;3;1965;;;;;politician
197624;ivars ijabs;Ijabs;Ivars;LV;Renew;MALE;ITRE,D-US,ECON,IMCO,DAND,DASE,DLAT;Riga;17;11;1972;;;University of Latvia;;politician,horn player,researcher
205452;chris macmanus;MacManus;Chris;IE;The Left;MALE;AGRI,D-UK,D-ZA,ECON,DPAL;London;13;3;1973;;Seán MacManus;Summerhill College;;politician
197515;pernille weiss;Weiss;Pernille;DK;PPE;FEMALE;D-CN,ENVI,ITRE,DACP,DAFR,FEMM,SANT,DMAG,DMED;Middelfart;12;3;1968;;;University of Southern Denmark,Copenhagen Business School;;politician,doctor,businessperson
4260;eija-riitta korhola;Korhola;Eija-Riitta;FI;PPE;FEMALE;;Lahti;15;6;1959;;;;;politician,media
96826;tamás deutsch;Deutsch;Tamás;HU;NI;MALE;PETI,D-IQ,ECON,DKOR;Budapest;27;7;1966;;László Lazsányi,Lajos Für;Eötvös Loránd University,Saint Margaret High School, Budapest;university;politician,lawyer
253043;henk jan ormel;Ormel;Henk Jan;NL;PPE;MALE;ENVI,D-CN,ECON,DKOR,DCAS,DNAT;Utrecht;15;12;1955;;;Utrecht University;;politician
197805;silvia modig;Modig;Silvia;FI;The Left;FEMALE;BUDG,ENVI,DSAS,FEMM,DPAL,DMED;Helsingfors;8;7;1976;;;;;politician,media
204419;sandro gozi;Gozi;Sandro;FR;Renew;MALE;IMCO,AFCO,DMAS,REGI,D-IN;Sogliano al Rubicone;25;3;1968;;;Free University of Brussels,Université Libre de Bruxelles,Sciences Po,University of Bologna;university;teacher,politician,researcher
251268;michael kauch;Kauch;Michael;DE;Renew;MALE;ITRE,D-IL,AFET,ECON,DACP,DAFR;;4;5;1967;;;;university;politician,media,consultant,manager
840;charles goerens;Goerens;Charles;LU;Renew;MALE;AFCO,DEVE,DROI,DCAR,DACP,DAFR,BUDG,AGRI,DARP;Ettelbruck;6;2;1952;;Gust Goerens;;;official,politician
197717;ibán garcía del blanco;García Del Blanco;Ibán;ES;S&D;MALE;JURI,PETI,DAND,DLAT,CULT,D-CL;Leon;8;2;1977;;;;university;
189525;asim ademov;Ademov;Asim;BG;PPE;MALE;CULT,DMAG,DMED,AGRI,PETI,D-RS;Dubnitsa;3;12;1968;;;;;politician
197395;alice kuhnke;Kuhnke;Alice;SE;Verts/ALE;FEMALE;LIBE,FEMM,D-TR,D-IR;Malmö;21;12;1971;;;;university;official,media,manager
124712;andrea bocskor;Bocskor;Andrea;HU;NI;FEMALE;CULT,D-MD,AFET,DEPA;Berehove;11;8;1978;;;Eötvös Loránd University,Ferenc Rákóczi II Transcarpathian Hungarian College of Higher Education;phd;politician,teacher,researcher,manager
197467;geert bourgeois;Bourgeois;Geert;BE;ECR;MALE;INTA,D-UK,D-IN,IMCO;Roeselare;6;7;1951;;;Ghent University;;politician,lawyer
124692;demetris papadakis;Papadakis;Demetris;CY;S&D;MALE;AFET,D-ME,DACP,DAFR,ENVI,PETI,DLAT;Ammochostos;22;8;1966;;;;university;media
197502;marie-pierre vedrenne;Vedrenne;Marie-Pierre;FR;Renew;FEMALE;INTA,DACP,DCAB,EMPL,PETI,DCAR;Limoges;13;12;1982;;;University of Limoges,University of Rennes 1;;politician,lawyer
197406;arba kokalari;Kokalari;Arba;SE;PPE;FEMALE;IMCO,FEMM,D-US,AFET,D-BY,DEPA,DACP,DCAB;Stockholm;27;11;1986;;Musine Kokalari;Kungsholmens gymnasium,Stockholm University;;politician
197687;philippe olivier;Olivier;Philippe;FR;ID;MALE;TRAN,DPAP,DACP,DAFR,LIBE;Juvisy sur Orge;30;8;1961;;Jean-Marie Le Pen,Yann Le Pen,Docteur Merlin,Marion Maréchal,Marine Le Pen,Pierrette Lalanne;Paris 12 University;;politician,lawyer
197817;mick wallace;Wallace;Mick;IE;The Left;MALE;ENVI,SEDE,DARP,AFET,ECON,D-IR,D-AF;Wexford;9;11;1955;;;University College Dublin;;politician,athlete,activist
197819;alexis georgoulis;Georgoulis;Alexis;GR;NI;MALE;PETI,ITRE;Larisa;6;10;1974;;;Iasmos Drama School,National Technical University of Athens;;actor,politician,film director,media
197848;atidzhe alieva-veli;Alieva-Veli;Atidzhe;BG;Renew;FEMALE;DCAS,EMPL,AGRI,D-MK;Devin;18;9;1981;;;University of National and World Economy,Sofia University;university;politician,researcher,manager
