identifier;name;familyName;givenName;country;group;gender;memberships;born_place;born_day;born_month;born_year;disability;relatives;educated_at;highest_degree;occupation
256884;kris van dijck;Van Dijck;Kris;BE;ECR;MALE;ITRE,INTA,TRAN;Turnhout;2.0;10.0;1963.0;;;;;
197842;elena yoncheva;Yoncheva;Elena;BG;Renew;FEMALE;LIBE,DEVE,DROI;Sofia;27.0;5.0;1964.0;;;Moscow State University;;media,politician
256908;françois kalfon;Kalfon;François;FR;S&D;MALE;TRAN,IMCO;Sarcelles;11.0;6.0;1968.0;;;;;
256852;nikola bartůšek;Bartůšek;Nikola;CZ;PfE;FEMALE;EMPL,LIBE,SEDE,AFET;České Budějovice;11.0;5.0;1985.0;;;;;
28390;pilar del castillo vera;del Castillo Vera;Pilar;ES;PPE;FEMALE;ITRE,IMCO,CULT;Nador (Marruecos);31.0;7.0;1952.0;;;;phd;researcher,manager,media,teacher,official
58766;nicolae ştefănuță;Ştefănuță;Nicolae;RO;Verts/ALE;MALE;BUDG,ITRE,AGRI;Rășinari;3.0;1.0;1982.0;;;;university;politician,official
257015;jaume asens llodrà;Asens Llodrà;Jaume;ES;Verts/ALE;MALE;LIBE,DROI,AFET;Barcelona;29.0;3.0;1972.0;;;;;
190713;lukas mandl;Mandl;Lukas;AT;PPE;MALE;DEVE,LIBE,JURI;Wien;12.0;7.0;1979.0;;;University of Vienna;university;teacher,politician,consultant
197449;michael bloss;Bloss;Michael;DE;Verts/ALE;MALE;ITRE,ENVI;Filderstadt;6.0;11.0;1986.0;;;;;politician
257012;estrella galán;Galán;Estrella;ES;The Left;FEMALE;LIBE,EMPL;Madrid;24.0;4.0;1971.0;;;;;
197528;ondřej knotek;Knotek;Ondřej;CZ;PfE;MALE;CONT,ENVI,ITRE,SANT;Sušice;31.0;8.0;1984.0;;;University of Chemistry and Technology;;manager,politician
257169;annalisa corrado;Corrado;Annalisa;IT;S&D;FEMALE;ENVI,ITRE,AGRI,PETI;CIVITAVECCHIA;8.0;9.0;1973.0;;;;;
197403;alex agius saliba;Agius Saliba;Alex;MT;S&D;MALE;IMCO,EMPL,LIBE,PETI;Pieta;31.0;1.0;1988.0;;;University of Malta;;politician
197845;tsvetelina penkova;Penkova;Tsvetelina;BG;S&D;FEMALE;ITRE,ECON,IMCO,REGI;Sofia;19.0;2.0;1988.0;;;Central European University;university;politician
197537;alexandr vondra;Vondra;Alexandr;CZ;ECR;MALE;ENVI,SEDE;Praha;17.0;8.0;1961.0;;;Faculty of Science, Charles University;;researcher,media,politician,official
257087;adnan dibrani;Dibrani;Adnan;SE;S&D;MALE;IMCO,BUDG,ECON;Mitrovice;12.0;2.0;1985.0;;;;;
197655;cristian terheş;Terheş;Cristian;RO;ECR;MALE;AFET,CONT,PETI;Zalău;4.0;12.0;1978.0;;;;;priest,politician
256997;sandra gómez lópez;Gómez López;Sandra;ES;S&D;FEMALE;BUDG,PETI,AFET,DROI;Valencia;23.0;7.0;1985.0;;;;;
257107;virgil-daniel popescu;Popescu;Virgil-Daniel;RO;PPE;MALE;ITRE,CONT,ENVI;Drobeta Turnu Severin;25.0;4.0;1968.0;;;;;
257145;daniele polato;Polato;Daniele;IT;ECR;MALE;INTA,IMCO;Verona;4.0;6.0;1975.0;;;;;
124858;fabio de masi;De Masi;Fabio;DE;NI;MALE;ECON,INTA,FISC;Groß-Gerau;7.0;3.0;1980.0;;;;university;manager,teacher,official
200345;pierre-romain thionnet;Thionnet;Pierre-Romain;FR;PfE;MALE;AFET,SEDE,ITRE;Pontarlier;19.0;1.0;1994.0;;;;;
125046;jonás fernández;Fernández;Jonás;ES;S&D;MALE;ECON,FISC,BUDG;Oviedo;8.0;1.0;1979.0;;;;university;researcher,manager,politician
197445;moritz körner;Körner;Moritz;DE;Renew;MALE;LIBE,BUDG;Wiesbaden;3.0;8.0;1990.0;;;;university;politician
96681;vilija blinkevičiūtė;Blinkevičiūtė;Vilija;LT;S&D;FEMALE;EMPL,FEMM;Linkuva;3.0;3.0;1960.0;;;Vilnius University Faculty of Law;;lawyer,politician
1909;bernd lange;Lange;Bernd;DE;S&D;MALE;INTA;Oldenburg;14.0;11.0;1955.0;;;University of Göttingen;university;screenwriter,manager,politician,trade unionist,teacher
197466;jutta paulus;Paulus;Jutta;DE;Verts/ALE;FEMALE;ENVI,ITRE,TRAN;Giessen;9.0;5.0;1967.0;;;Herderschule Gießen,University of Marburg;;politician
257121;matteo ricci;Ricci;Matteo;IT;S&D;MALE;TRAN,ENVI;Pesaro;18.0;7.0;1974.0;;;;;
96791;elżbieta katarzyna łukacijewska;Łukacijewska;Elżbieta Katarzyna;PL;PPE;FEMALE;ENVI,TRAN,FEMM;Jasło;25.0;11.0;1966.0;;;;university;politician,official
256913;emma fourreau;Fourreau;Emma;FR;The Left;FEMALE;ENVI,PECH;Pontault-Combault;1.0;10.0;1999.0;;;;;
96709;morten løkkegaard;Løkkegaard;Morten;DK;Renew;MALE;ITRE,ECON,IMCO;Helsingør;20.0;12.0;1964.0;;;Danish School of Journalism;;communications adviser,media,politician
257025;kristoffer storm;Storm;Kristoffer;DK;ECR;MALE;DEVE,ECON,ENVI;Hillerød;26.0;1.0;1989.0;;;;;
257299;kathleen funchion;Funchion;Kathleen;IE;The Left;FEMALE;REGI,EMPL;Kilkenny;22.0;4.0;1981.0;;;;;
256808;petras gražulis;Gražulis;Petras;LT;ESN;MALE;JURI,ITRE,PETI;Monkunu k., Alytaus raj.;28.0;10.0;1958.0;;;;;
257149;lara magoni;Magoni;Lara;IT;ECR;FEMALE;CULT,EMPL,ITRE;Alzano Lombardo (BG);29.0;1.0;1969.0;;;;;
257011;lucia yar;Yar;Lucia;SK;Renew;FEMALE;BUDG,FEMM,AFET,LIBE;Snina;15.0;5.0;1987.0;;;;;
197840;rasa juknevičienė;Juknevičienė;Rasa;LT;PPE;FEMALE;DEVE,AFET,LIBE,SEDE;Panevėžys;26.0;1.0;1958.0;;;;;politician
256844;jaroslava pokorná jermanová;Pokorná Jermanová;Jaroslava;CZ;PfE;FEMALE;ECON,AFET,SEDE;Karlovy Vary;17.0;8.0;1970.0;;;;;
256974;verena mertens;Mertens;Verena;DE;PPE;FEMALE;LIBE,CONT,FEMM;Salzkotten;20.0;11.0;1981.0;;;;;
124806;david mcallister;McAllister;David;DE;PPE;MALE;AFET,INTA;Berlin;12.0;1.0;1971.0;;;Leibniz University Hannover;secondary;lawyer,politician
197425;ralf seekatz;Seekatz;Ralf;DE;PPE;MALE;ECON,INTA;DERNBACH;10.0;11.0;1972.0;;;;phd;politician
197699;elena kountoura;Kountoura;Elena;GR;The Left;FEMALE;TRAN,FEMM,REGI;Athens;2.0;11.0;1962.0;;Alexandros Kountouras;National and Kapodistrian University of Athens;university;athlete,manager,politician,model
256946;christine singer;Singer;Christine;DE;Renew;FEMALE;AGRI,ENVI;Weilheim;24.0;7.0;1965.0;;;;;
256951;anja arndt;Arndt;Anja;DE;ESN;FEMALE;ENVI,PECH,LIBE;Groß Neßhausen, Tettens/Wangerland;10.0;1.0;1966.0;;;;;
204346;dominik tarczyński;Tarczyński;Dominik;PL;ECR;MALE;INTA,JURI;Lublin;27.0;3.0;1979.0;;;John Paul II Catholic University of Lublin;;politician,film director
256860;andrás lászló;László;András;HU;PfE;MALE;LIBE,DROI,AFET,ITRE;;;;;;;;;
256888;rody tolassy;Tolassy;Rody;FR;PfE;MALE;REGI,DEVE;Pointe-à-Pitre;21.0;9.0;1987.0;;;;;
257238;aodhán ó ríordáin;Ó Ríordáin;Aodhán;IE;S&D;MALE;EMPL,LIBE;Dublin;22.0;7.0;1976.0;;;;;
256919;christophe gomart;Gomart;Christophe;FR;PPE;MALE;AFET,SEDE,ECON;Saumur;20.0;6.0;1960.0;;;;;
256944;hans neuhoff;Neuhoff;Hans;DE;ESN;MALE;SEDE,AFET,AFCO;Bonn;10.0;1.0;1959.0;;;;;
124877;jadwiga wiśniewska;Wiśniewska;Jadwiga;PL;ECR;FEMALE;LIBE,ENVI,FEMM;Myszków;2.0;7.0;1963.0;;;Jan Długosz University;;politician
197435;gabriele bischoff;Bischoff;Gabriele;DE;S&D;FEMALE;EMPL,AFCO;Bad Wildungen;4.0;1.0;1961.0;;;;;trade unionist,manager,politician,official
197398;pär holmgren;Holmgren;Pär;SE;Verts/ALE;MALE;ENVI,AGRI;Gävle;24.0;10.0;1964.0;;;Uppsala University;phd;writer,teacher,doctor,meteorologist,politician
257261;ilia lazarov;Lazarov;Ilia;BG;PPE;MALE;INTA,AGRI;Sofía;19.0;9.0;1965.0;;;;;
257151;letizia moratti;Moratti;Letizia;IT;PPE;FEMALE;EMPL,ITRE,ENVI,SANT;Milan;26.0;11.0;1949.0;;;;;
197670;andreas schieder;Schieder;Andreas;AT;S&D;MALE;AFET,TRAN;Wien;16.0;4.0;1969.0;;Peter Schieder;University of Vienna;university;politician
257009;isabel serra sánchez;Serra Sánchez;Isabel;ES;The Left;FEMALE;DEVE,DROI,LIBE,PETI;Madrid;15.0;8.0;1989.0;;;;;
96711;pascal canfin;Canfin;Pascal;FR;Renew;MALE;ENVI,JURI,ECON,FISC;Arras;22.0;8.0;1974.0;;;Newcastle University,Institut d'études politiques de Bordeaux;;politician,media,teacher
193292;tilly metz;Metz;Tilly;LU;Verts/ALE;FEMALE;ENVI,SANT,TRAN,AGRI;Luxembourg;26.0;5.0;1967.0;;;Université catholique de Louvain;university;politician,manager,teacher,official
193419;christophe hansen;Hansen;Christophe;LU;PPE;MALE;INTA,EMPL,TRAN,ECON,ENVI;WILTZ;21.0;2.0;1982.0;;;Louis Pasteur University;university;politician
257139;benedetta scuderi;Scuderi;Benedetta;IT;Verts/ALE;FEMALE;ITRE,FEMM,EMPL,CULT;Agropoli;8.0;9.0;1991.0;;;;;
256942;marc jongen;Jongen;Marc;DE;ESN;MALE;DEVE,ENVI,CULT,DROI;Merano;23.0;5.0;1968.0;;;;;
256855;pál szekeres;Szekeres;Pál;HU;PfE;MALE;EMPL,PETI;Budapest;22.0;9.0;1964.0;;;;;
256814;zala tomašič;Tomašič;Zala;SI;PPE;FEMALE;CULT,ITRE,IMCO;Kranj;29.0;9.0;1995.0;;;;;
257072;tomasz buczek;Buczek;Tomasz;PL;NI;MALE;FEMM,PECH;Kolbuszowa;24.0;4.0;1986.0;;;;;
257138;giuseppe antoci;Antoci;Giuseppe;IT;The Left;MALE;LIBE,REGI,AGRI;Santo Stefano di Camastra;11.0;1.0;1968.0;;;;;
197433;katarina barley;Barley;Katarina;DE;S&D;FEMALE;IMCO,LIBE;Köln;19.0;11.0;1968.0;;;University of Münster,University of Paris-Sud,University of Marburg;phd;lawyer,politician
197648;alexander bernhuber;Bernhuber;Alexander;AT;PPE;MALE;ENVI,PETI,AGRI;St. Pölten;18.0;5.0;1992.0;;;University of Natural Resources and Life Sciences, Vienna;university;farmer,manager,politician
256805;li andersson;Andersson;Li;FI;The Left;FEMALE;EMPL,ENVI;Turku;13.0;5.0;1987.0;;;;;
257067;grzegorz braun;Braun;Grzegorz;PL;NI;MALE;AFET,CONT;Toruń;11.0;3.0;1967.0;;;;;
197646;mircea-gheorghe hava;Hava;Mircea-Gheorghe;RO;PPE;MALE;DROI,AFET,TRAN;Oradea;26.0;12.0;1956.0;;;;;
204332;barry andrews;Andrews;Barry;IE;Renew;MALE;DEVE,ITRE,DROI;Dublin;16.0;5.0;1967.0;;David Andrews;University College Dublin;university;lawyer,politician,teacher
218347;thijs reuten;Reuten;Thijs;NL;S&D;MALE;AFET,AFCO,LIBE;Bussum;1.0;1.0;1974.0;;Rosa Reuten,Geert Reuten;;;politician
256897;gaëtan dussausaye;Dussausaye;Gaëtan;FR;PfE;MALE;INTA,ECON,IMCO;BRÉTIGNY-SUR-ORGE;5.0;4.0;1994.0;;;;;
256878;marie-luce brasier-clain;Brasier-Clain;Marie-Luce;FR;PfE;FEMALE;SANT,ENVI,REGI;Saint Pierre;19.0;10.0;1959.0;;;;;
257060;arkadiusz mularczyk;Mularczyk;Arkadiusz;PL;ECR;MALE;AFET,DROI,JURI;Racibórz;4.0;2.0;1971.0;;;;;
244571;nikos papandreou;Papandreou;Nikos;GR;S&D;MALE;ECON,CULT;Alameda, California;29.0;9.0;1956.0;;;;phd;teacher
256806;sebastian tynkkynen;Tynkkynen;Sebastian;FI;ECR;MALE;AFET,LIBE;Lohtaja;8.0;3.0;1989.0;;;;;
197391;heléne fritzon;Fritzon;Heléne;SE;S&D;FEMALE;ENVI,FEMM,AGRI;Kristianstad;29.0;9.0;1960.0;;;;;politician,official
197738;lídia pereira;Pereira;Lídia;PT;PPE;FEMALE;ECON,INTA,ENVI,FISC;Se Nova;26.0;7.0;1991.0;;;University of Coimbra,College of Europe;;artist,politician,designer
30123;guillaume peltier;Peltier;Guillaume;FR;ECR;MALE;ECON,REGI,CULT;;;;;;;;;
96940;gerben-jan gerbrandy;Gerbrandy;Gerben-Jan;NL;Renew;MALE;CONT,ENVI,ECON;Den Haag;28.0;6.0;1967.0;;;;;
197556;ivan david;David;Ivan;CZ;ESN;MALE;AGRI,ENVI,SANT;Prague;24.0;9.0;1952.0;;;Charles University;;politician,doctor
119435;davor ivo stier;Stier;Davor Ivo;HR;PPE;MALE;AFET,ITRE;Buenos Aires;6.0;1.0;1972.0;;;;university;manager,politician,official
257022;nora junco garcía;JUNCO GARCÍA;Nora;ES;NI;FEMALE;PECH,BUDG;;;;;;;;;
257090;beatrice timgren;Timgren;Beatrice;SE;ECR;FEMALE;ENVI,PECH;Järfälla;12.0;5.0;1989.0;;;;;
197422;christine schneider;Schneider;Christine;DE;PPE;FEMALE;ENVI,AGRI;Landau;5.0;6.0;1972.0;;;Berufsakademie Mosbach;secondary;politician
197682;hannes heide;Heide;Hannes;AT;S&D;MALE;CULT,REGI,LIBE;Bad Ischl;17.0;10.0;1966.0;;;;secondary;politician,media,manager
197778;tom berendsen;Berendsen;Tom;NL;PPE;MALE;ITRE,TRAN,AFCO;Breda;11.0;4.0;1983.0;;;Tilburg University,Katholieke Universiteit Leuven;;politician
236053;marina mesure;Mesure;Marina;FR;The Left;FEMALE;ITRE,INTA;Marseille;12.0;7.0;1989.0;;;;;cadres de la fonction publique,politician
257100;gheorghe cârciu;Cârciu;Gheorghe;RO;S&D;MALE;AGRI,LIBE;Bixad;14.0;4.0;1973.0;;;;;
197690;andré rougé;Rougé;André;FR;PfE;MALE;REGI,PECH;Paris;23.0;12.0;1961.0;;;;;anciens cadres,politician
183916;alexandra geese;Geese;Alexandra;DE;Verts/ALE;FEMALE;ITRE,FEMM,IMCO;Lippstadt;1.0;7.0;1968.0;;;;;translator,politician
220801;sophie wilmès;Wilmès;Sophie;BE;Renew;FEMALE;LIBE,ITRE;Ixelles;15.0;1.0;1975.0;;;;;
96653;katarína roth neveďalová;Roth Neveďalová;Katarína;SK;NI;FEMALE;AGRI,REGI;Nitra;10.0;11.0;1982.0;;;;;politician
256938;tobias cremer;Cremer;Tobias;DE;S&D;MALE;AFET,SEDE;Bochum;30.0;6.0;1992.0;;;;;
257296;nina carberry;Carberry;Nina;IE;PPE;FEMALE;TRAN,INTA,BUDG;Dublin;21.0;7.0;1984.0;;;;;
96725;bas eickhout;Eickhout;Bas;NL;Verts/ALE;MALE;ECON,ENVI;Groesbeek;8.0;10.0;1976.0;;;Radboud University Nijmegen;;researcher,politician
197628;jean-paul garraud;Garraud;Jean-Paul;FR;PfE;MALE;AFCO,PETI;Toulouse;27.0;2.0;1956.0;;;French National School for the Judiciary;phd;lawyer,manager,politician,official
256841;helmut brandstätter;Brandstätter;Helmut;AT;Renew;MALE;AFET,AFCO;Wien;24.0;4.0;1955.0;;;;;
256935;sabrina repp;Repp;Sabrina;DE;S&D;FEMALE;REGI,CULT,FEMM;Rostock;1.0;2.0;1999.0;;;;;
197447;irena joveva;Joveva;Irena;SI;Renew;FEMALE;EMPL,LIBE,SANT;Kranj;26.0;2.0;1989.0;;;University of Ljubljana;university;media,politician
188945;dennis radtke;Radtke;Dennis;DE;PPE;MALE;EMPL,ENVI;Bochum;29.0;4.0;1979.0;;;;university;trade unionist,politician
257096;stefano cavedagna;Cavedagna;Stefano;IT;ECR;MALE;IMCO,ENVI;Bologna;9.0;12.0;1989.0;;;;;
257038;sigrid friis;Friis;Sigrid;DK;Renew;FEMALE;ITRE,ENVI,LIBE;Hillerød;20.0;10.0;1994.0;;;;;
256955;maria zacharia;ZACHARIA;Maria;GR;NI;FEMALE;PETI,EMPL;;;;;;;;;
198373;judita laššáková;Laššáková;Judita;SK;NI;FEMALE;FEMM,IMCO;Bratislava;4.0;12.0;1977.0;;;;;
197473;christian doleschal;Doleschal;Christian;DE;PPE;MALE;IMCO,REGI,AFCO;KEMNATH;27.0;4.0;1988.0;;;;;lawyer,politician
257085;krzysztof śmiszek;Śmiszek;Krzysztof;PL;S&D;MALE;JURI,LIBE,AFCO;STALOWA WOLA;25.0;8.0;1979.0;;;;;
256902;emma rafowicz;Rafowicz;Emma;FR;S&D;FEMALE;CULT,FEMM,LIBE;Paris;24.0;6.0;1995.0;;;;;
1294;elio di rupo;Di Rupo;Elio;BE;S&D;MALE;AFET,LIBE,SEDE;Morlanwelz;18.0;7.0;1951.0;;;;;
247735;laura ballarín cereza;Ballarín Cereza;Laura;ES;S&D;FEMALE;IMCO,AFET,ITRE;Barcelona;19.0;7.0;1984.0;;;;phd;researcher,manager,politician
257037;michał kobosko;Kobosko;Michał;PL;Renew;MALE;ITRE,PETI,AFET;Warszawa;15.0;4.0;1968.0;;;;;
197448;rasmus andresen;Andresen;Rasmus;DE;Verts/ALE;MALE;BUDG,ECON,FISC,REGI;Essen;20.0;2.0;1986.0;;;FernUniversität in Hagen;;politician
256980;alexandra mehnert;Mehnert;Alexandra;DE;PPE;FEMALE;TRAN,PETI,REGI;Magdeburg;6.0;8.0;1974.0;;;;;
257147;alessandro ciriani;Ciriani;Alessandro;IT;ECR;MALE;LIBE,ITRE;Pordenone;2.0;8.0;1970.0;;;;;
185619;tiemo wölken;Wölken;Tiemo;DE;S&D;MALE;ENVI,SANT,JURI;Otterndorf;5.0;12.0;1985.0;;;University of Hull,Halepaghen-Schule;university;lawyer,researcher,politician,teacher
23781;janusz lewandowski;Lewandowski;Janusz;PL;PPE;MALE;BUDG,CONT,ECON;Lublin;13.0;6.0;1951.0;;;University of Gdańsk;phd;athlete,researcher,politician,teacher
124760;nicolas bay;Bay;Nicolas;FR;ECR;MALE;LIBE,INTA;Saint-Germain-en-Laye;21.0;12.0;1977.0;;;Paris Nanterre University;;politician
197492;bartosz arłukowicz;Arłukowicz;Bartosz;PL;PPE;MALE;ENVI,SANT,PECH;Resko;30.0;12.0;1971.0;;;University of Szczecin;;politician,pediatrician,teacher
256952;nikos pappas;Pappas;Nikos;GR;The Left;MALE;ITRE,CULT,PETI;MAROUSI-ATTIKIS;11.0;7.0;1990.0;;;;;
34232;kristian vigenin;Vigenin;Kristian;BG;S&D;MALE;ENVI,LIBE,AFCO,SEDE;Sofia;12.0;6.0;1975.0;;;;;
256989;fidias panayiotou;Panayiotou;Fidias;CY;NI;MALE;ECON,PETI;Lefkosia;10.0;4.0;2000.0;;;;;
28307;francisco assis;Assis;Francisco;PT;S&D;MALE;ECON,LIBE,DROI,AFET,INTA;Amarante;8.0;1.0;1965.0;;;;;
124713;tomáš zdechovský;Zdechovský;Tomáš;CZ;PPE;MALE;CONT,LIBE,IMCO;Havlíčkův Brod;2.0;11.0;1979.0;;;University of South Bohemia in České Budějovice,Masaryk University,Salesian Pontifical University;university;writer,manager,poet,media,politician
28229;manfred weber;Weber;Manfred;DE;PPE;MALE;;Niederhatzkofen;14.0;7.0;1972.0;;;Munich University of Applied Sciences;university;politician
189065;france jamet;Jamet;France;FR;PfE;FEMALE;PECH,REGI;Paris;5.0;2.0;1961.0;;Alain Jamet,Marc-Antoine Jamet,Dominique Jamet;;;politician,q97768463
256990;anna strolenberg;Strolenberg;Anna;NL;Verts/ALE;FEMALE;AGRI,LIBE,FEMM;Utrecht;23.0;7.0;1995.0;;;;;
122978;alicia homs ginel;Homs Ginel;Alicia;ES;S&D;FEMALE;EMPL,TRAN;Palma;15.0;10.0;1993.0;;;Autonomous University of Barcelona;university;politician,official
257257;hristo petrov;Petrov;Hristo;BG;Renew;MALE;CULT,EMPL;Sofia;19.0;12.0;1979.0;;;;;
257061;ana vasconcelos;Vasconcelos;Ana;PT;Renew;FEMALE;ENVI,TRAN;Terceira, Açores;14.0;3.0;1985.0;;;;;
257026;michał szczerba;Szczerba;Michał;PL;PPE;MALE;AFET,ITRE,SEDE;Warszawa;14.0;12.0;1977.0;;;;;
185771;tom vandendriessche;Vandendriessche;Tom;BE;PfE;MALE;LIBE,IMCO;Leuven;27.0;10.0;1978.0;;;Ghent University;;politician
256954;afroditi latinopoulou;Latinopoulou;Afroditi;GR;PfE;FEMALE;REGI,CULT,AFET,LIBE;;;;;;;;;
256925;laurence trochu;Trochu;Laurence;FR;ECR;FEMALE;FEMM,SANT,ENVI;Nantes;4.0;7.0;1973.0;;;;;
96668;seán kelly;Kelly;Seán;IE;PPE;MALE;ITRE,AFET,ENVI;Killarney;26.0;4.0;1952.0;;Fionnuala Kenny;University College Dublin,St Patrick's College,St. Brendan's College, Killarney;;athlete,politician
112744;tonino picula;Picula;Tonino;HR;S&D;MALE;AFET,SEDE;Mali Lošinj;31.0;8.0;1961.0;;;Faculty of Humanities and Social Sciences, University of Zagreb;university;researcher,politician,official
2341;michael gahler;Gahler;Michael;DE;PPE;MALE;AFET,DEVE,ECON;Frankfurt/Main;22.0;4.0;1960.0;;;Friedrich-Dessauer-Gymnasium, Frankfurt;university;lawyer,politician,official
197577;gilles boyer;Boyer;Gilles;FR;Renew;MALE;CONT,ECON,FISC,AFCO;Paris;4.0;7.0;1971.0;;;Paris Nanterre University;;politician,writer
257048;paulo do nascimento cabral;Do Nascimento Cabral;Paulo;PT;PPE;MALE;AGRI,PECH,REGI,FEMM;Ponta Delgada;20.0;8.0;1981.0;;;;;
256922;marion maréchal;Maréchal;Marion;FR;ECR;FEMALE;AFET,ITRE;Saint-Germain-en-Laye;10.0;12.0;1989.0;;;;;
72779;nadine morano;Morano;Nadine;FR;PPE;FEMALE;LIBE,DEVE,PETI;Nancy;6.0;11.0;1963.0;;;University of Lorraine;;politician
197829;jorge buxadé villalba;Buxadé Villalba;Jorge;ES;PfE;MALE;ENVI,LIBE,SEDE;BARCELONA;16.0;6.0;1975.0;;;Abat Oliba CEU University;university;teacher,lawyer,politician
197553;beata szydło;Szydło;Beata;PL;ECR;FEMALE;ITRE,TRAN;Oswiecim;15.0;4.0;1963.0;;;SGH Warsaw School of Economics,Jagiellonian University,Krakow University of Economics;;ethnologist,politician
206158;manuela ripa;Ripa;Manuela;DE;PPE;FEMALE;CULT,ENVI,SANT;Saarbrücken;1.0;1.0;1976.0;;;Gymnasium am Rotenbühl,Saarland University;university;lawyer,manager,politician,official
257069;ewa zajączkowska-hernik;Zajączkowska-Hernik;Ewa;PL;ESN;FEMALE;LIBE,ECON,FISC;Radom;20.0;1.0;1990.0;;;;;
96826;tamás deutsch;Deutsch;Tamás;HU;PfE;MALE;BUDG,CONT,REGI;Budapest;27.0;7.0;1966.0;;László Lazsányi,Lajos Für;Saint Margaret High School, Budapest,Eötvös Loránd University;university;lawyer,politician
256886;valérie deloge;Deloge;Valérie;FR;PfE;FEMALE;AGRI,ENVI;Fontenay-aux-Roses;9.0;5.0;1966.0;;;;;
256829;sakis arnaoutoglou;Arnaoutoglou;Sakis;GR;S&D;MALE;ENVI,PECH,REGI,AGRI;Thessaloniki;13.0;12.0;1969.0;;;;;
124813;dario tamburrano;Tamburrano;Dario;IT;The Left;MALE;ITRE,TRAN;Roma;27.0;8.0;1969.0;;;;university;consultant
257045;michał wawrykiewicz;Wawrykiewicz;Michał;PL;PPE;MALE;JURI,LIBE;Warszawa;11.0;5.0;1971.0;;;;;
197439;damian boeselager;Boeselager;Damian;DE;Verts/ALE;MALE;CONT,ECON,BUDG,ITRE;Frankfurt am Main;8.0;3.0;1988.0;;Georg Freiherr von Boeselager,Huberta Thiel,Albrecht Freiherr von Boeselager;Columbia University,Aloisiuskolleg,Hertie School,University of Bayreuth;university;politician,media,consultant
202073;marc angel;Angel;Marc;LU;S&D;MALE;EMPL,IMCO,AFCO;Luxembourg-Ville;12.0;3.0;1963.0;;;University of Vienna,TU Wien;university;politician,translator,teacher
257042;marcin kierwiński;Kierwiński;Marcin;PL;PPE;MALE;SEDE,AFET,ITRE;Warszawa;22.0;8.0;1976.0;;;;;
4746;sergio berlato;Berlato;Sergio;IT;ECR;MALE;AGRI,ENVI;MARANO VICENTINO;27.0;7.0;1959.0;;;;university;manager,politician
2268;jonas sjöstedt;Sjöstedt;Jonas;SE;The Left;MALE;CONT,ENVI,AFET;Göteborg;25.0;12.0;1964.0;;;;;
256874;mélanie disdier;Disdier;Mélanie;FR;PfE;FEMALE;EMPL;Cambrai;27.0;1.0;1974.0;;;;;
197820;nicola procaccini;Procaccini;Nicola;IT;ECR;MALE;EMPL,ENVI,ITRE,AFCO,AGRI,LIBE;Roma;21.0;1.0;1976.0;;Maria Burani Procaccini;Sapienza University of Rome;university;manager,media,politician
197870;kim van sparrentak;Van Sparrentak;Kim;NL;Verts/ALE;FEMALE;IMCO,EMPL;Vlissingen;16.0;10.0;1989.0;;;Wageningen University & Research,University of Amsterdam;;politician
197772;tineke strik;Strik;Tineke;NL;Verts/ALE;FEMALE;LIBE,AFET,JURI;Appeltern;28.0;9.0;1961.0;;;Radboud University Nijmegen;;social worker,politician
197773;bert-jan ruissen;Ruissen;Bert-Jan;NL;ECR;MALE;AGRI,PECH,CONT,DROI;Reimerswaal;22.0;3.0;1972.0;;;Wageningen University & Research;;researcher,media,politician
257031;dariusz joński;Joński;Dariusz;PL;PPE;MALE;TRAN,PETI,INTA;Łódź;12.0;1.0;1979.0;;;;;
124726;henna virkkunen;Virkkunen;Henna;FI;PPE;FEMALE;ITRE,FEMM,BUDG,ENVI;Joutsa;4.0;6.0;1972.0;;;University of Jyväskylä;university;politician,media,teacher
88552;julien sanchez;Sanchez;Julien;FR;PfE;MALE;BUDG,CONT;Argenteuil;19.0;10.0;1983.0;;;;;
125065;elissavet vozemberg-vrionidi;Vozemberg-Vrionidi;Elissavet;GR;PPE;FEMALE;TRAN,LIBE,FEMM;Athina;14.0;9.0;1956.0;;;;;
112747;romana jerković;Jerković;Romana;HR;S&D;FEMALE;ENVI,SANT,EMPL;Split;28.0;11.0;1964.0;;;University of Rijeka;;politician,doctor
197719;cristina maestre;Maestre;Cristina;ES;S&D;FEMALE;AGRI,INTA;Ciudad Real;27.0;7.0;1975.0;;;;university;social worker,politician
256909;vilis krištopans;Krištopans;Vilis;LV;PfE;MALE;AFET,TRAN,AGRI;;;;;;;;;
197426;sven simon;Simon;Sven;DE;PPE;MALE;AFCO,AFET;Lahn-Wetzlar;9.0;10.0;1978.0;;;University of Giessen;phd;lawyer,researcher,politician,teacher
256864;andrás tivadar kulja;Kulja;András Tivadar;HU;PPE;MALE;ENVI,SANT,EMPL;Nyiregyhaza;17.0;9.0;1989.0;;;;;
233862;matjaž nemec;Nemec;Matjaž;SI;S&D;MALE;BUDG,LIBE,AFET;Šempeter pri Gorici;10.0;4.0;1980.0;;Negovan Nemec,Nelida Nemec;;university;politician
256968;ingeborg ter laak;Ter Laak;Ingeborg;NL;PPE;FEMALE;ENVI,AFET,SANT;Gouda;18.0;2.0;1973.0;;;;;
28122;david casa;Casa;David;MT;PPE;MALE;EMPL,ECON,LIBE;Valletta;16.0;11.0;1968.0;;;;;politician
